country,countrycode,year,month,cpi_yoy_nsa,exchnage_rate_vs_usd,ind_prod_const_sa,usa_imp_sa,exports_gdp_pct,gdp_per_capita_ppp,population
Thailand,THA,2008,7,9.15195138848,33.49334782609,12495380980.883,194334.0,71.4164181071068,15891.782340988539,67619830
Singapore,SGP,2008,7,6.57520933014,1.35913043478,4318996550.24963,194334.0,228.99377093511904,87329.59377926865,4839396
Singapore,SGP,2008,8,6.4321396254,1.40523809524,4369275479.56308,186261.0,228.99377093511904,87329.59377926865,4839396
Thailand,THA,2008,8,6.57549408667,33.85333333333,12168439133.6869,186261.0,71.4164181071068,15891.782340988539,67619830
Malaysia,MYS,2008,8,8.45389547059,3.32995238095,8669796154.05992,186261.0,99.4995772447266,22898.002757544244,27570059
Philippines,PHL,2008,8,10.67943597896,44.99095238095,5420423528.40897,186261.0,33.356833243739196,5987.037578618355,92699095
Thailand,THA,2008,9,6.13042666707,34.27490909091,11863919583.8513,175833.0,71.4164181071068,15891.782340988539,67619830
Singapore,SGP,2008,9,6.79008510903,1.42986363636,4667783795.97123,175833.0,228.99377093511904,87329.59377926865,4839396
Malaysia,MYS,2008,9,8.13842766058,3.44190909091,8500353435.1796,175833.0,99.4995772447266,22898.002757544244,27570059
Philippines,PHL,2008,9,10.34851235307,46.74454545455,5685081143.32985,175833.0,33.356833243739196,5987.037578618355,92699095
Malaysia,MYS,2008,10,7.60849488673,3.52060869565,8215253690.03691,174067.0,99.4995772447266,22898.002757544244,27570059
Singapore,SGP,2008,10,6.42284113665,1.47660869565,4275656843.62594,174067.0,228.99377093511904,87329.59377926865,4839396
Thailand,THA,2008,10,4.00653377998,34.43469565217,11879773116.1032,174067.0,71.4164181071068,15891.782340988539,67619830
Philippines,PHL,2008,10,9.51035179478,48.03286956522,5510165108.7796,174067.0,33.356833243739196,5987.037578618355,92699095
Malaysia,MYS,2008,11,5.68730611343,3.5882,8246996042.97996,150372.0,99.4995772447266,22898.002757544244,27570059
Singapore,SGP,2008,11,5.54255059742,1.50745,4575443437.898,150372.0,228.99377093511904,87329.59377926865,4839396
Philippines,PHL,2008,11,8.9877058569,49.12445,4964395354.15578,150372.0,33.356833243739196,5987.037578618355,92699095
Thailand,THA,2008,11,2.1101045871,35.06265,10961924760.8029,150372.0,71.4164181071068,15891.782340988539,67619830
Malaysia,MYS,2008,12,4.48488219916,3.54795652174,7549913876.66292,139234.0,99.4995772447266,22898.002757544244,27570059
Philippines,PHL,2008,12,7.77151076958,47.93582608696,4826584519.97402,139234.0,33.356833243739196,5987.037578618355,92699095
Thailand,THA,2008,12,0.48537891794,35.03630434783,9677460453.96096,139234.0,71.4164181071068,15891.782340988539,67619830
Singapore,SGP,2008,12,5.38521724248,1.47543478261,4004357584.60654,139234.0,228.99377093511904,87329.59377926865,4839396
Malaysia,MYS,2009,1,3.91534408565,3.56827272727,7604489702.92447,129116.0,91.41679186709256,22106.64173118005,28124778
Singapore,SGP,2009,1,4.11969093206,1.48872727273,3868251427.2883,129116.0,190.84493501112806,84843.51940017336,4987573
Philippines,PHL,2009,1,7.22304781648,47.22354545455,3980355038.58192,129116.0,30.219525599589158,5965.307309022211,94384250
Thailand,THA,2009,1,-0.55054711319,34.91177272727,8807330281.72178,129116.0,64.43861249176517,15665.903115344903,68121080
Thailand,THA,2009,2,-0.20701222261,35.3298,8905845990.84015,121807.0,64.43861249176517,15665.903115344903,68121080
Singapore,SGP,2009,2,3.3187709686,1.5178,4283326510.80934,121807.0,190.84493501112806,84843.51940017336,4987573
Philippines,PHL,2009,2,7.19062298016,47.6766,4251911995.05347,121807.0,30.219525599589158,5965.307309022211,94384250
Malaysia,MYS,2009,2,3.7893417504,3.63435,7913381283.53261,121807.0,91.41679186709256,22106.64173118005,28124778
Malaysia,MYS,2009,3,3.55540702307,3.67604545455,7391947994.28987,121885.0,91.41679186709256,22106.64173118005,28124778
Thailand,THA,2009,3,-0.28662305418,35.76440909091,9284585837.9605,121885.0,64.43861249176517,15665.903115344903,68121080
Philippines,PHL,2009,3,6.38990237649,48.43809090909,4452999838.01096,121885.0,30.219525599589158,5965.307309022211,94384250
Singapore,SGP,2009,3,2.54730363282,1.52909090909,3695805656.41059,121885.0,190.84493501112806,84843.51940017336,4987573
Malaysia,MYS,2009,4,3.04676686189,3.60918181818,7744218017.75151,120572.0,91.41679186709256,22106.64173118005,28124778
Thailand,THA,2009,4,-0.9256294903,35.43722727273,10387279315.2981,120572.0,64.43861249176517,15665.903115344903,68121080
Singapore,SGP,2009,4,0.86770728233,1.50354545455,4450233077.61015,120572.0,190.84493501112806,84843.51940017336,4987573
Philippines,PHL,2009,4,5.49433134219,48.13568181818,4483608482.09087,120572.0,30.219525599589158,5965.307309022211,94384250
Thailand,THA,2009,5,-3.27535940787,34.62595238095,10357997655.7945,118736.0,64.43861249176517,15665.903115344903,68121080
Singapore,SGP,2009,5,0.20527098129,1.46133333333,4409693408.21214,118736.0,190.84493501112806,84843.51940017336,4987573
Malaysia,MYS,2009,5,2.30090011943,3.52485714286,7752843938.53776,118736.0,91.41679186709256,22106.64173118005,28124778
Philippines,PHL,2009,5,4.33908668544,47.47176190476,4691888062.85548,118736.0,30.219525599589158,5965.307309022211,94384250
Philippines,PHL,2009,6,3.30724023888,47.94161363636,4725076753.97817,122156.0,30.219525599589158,5965.307309022211,94384250
Thailand,THA,2009,6,-3.8821793714,34.124,11112455713.4879,122156.0,64.43861249176517,15665.903115344903,68121080
Singapore,SGP,2009,6,-0.05291876382,1.45277272727,4256178323.79506,122156.0,190.84493501112806,84843.51940017336,4987573
Malaysia,MYS,2009,6,-1.38321961993,3.51822727273,7815467575.68363,122156.0,91.41679186709256,22106.64173118005,28124778
Singapore,SGP,2009,7,-0.28527001274,1.44956521739,5147564087.55547,129912.0,190.84493501112806,84843.51940017336,4987573
Malaysia,MYS,2009,7,-2.33359826904,3.54695652174,8197244315.31952,129912.0,91.41679186709256,22106.64173118005,28124778
Philippines,PHL,2009,7,2.38700564972,48.13547826087,4801152546.1004,129912.0,30.219525599589158,5965.307309022211,94384250
Thailand,THA,2009,7,-4.27244040348,34.05639130435,11306617780.6162,129912.0,64.43861249176517,15665.903115344903,68121080
Philippines,PHL,2009,8,1.8415152506,48.2300952381,4807991569.85407,128770.0,30.219525599589158,5965.307309022211,94384250
Malaysia,MYS,2009,8,-2.4547854474,3.5180952381,8084799439.04645,128770.0,91.41679186709256,22106.64173118005,28124778
Thailand,THA,2009,8,-1.11584577106,34.02319047619,11268482629.5891,128770.0,64.43861249176517,15665.903115344903,68121080
Singapore,SGP,2009,8,-0.31212876476,1.442,4911630516.104,128770.0,190.84493501112806,84843.51940017336,4987573
Philippines,PHL,2009,9,2.19108399155,48.05313636364,5123863110.45183,136267.0,30.219525599589158,5965.307309022211,94384250
Thailand,THA,2009,9,-0.97171421328,33.81531818182,11966766062.7434,136267.0,64.43861249176517,15665.903115344903,68121080
Malaysia,MYS,2009,9,-1.96400245854,3.49304545455,7978665102.38942,136267.0,91.41679186709256,22106.64173118005,28124778
Singapore,SGP,2009,9,-0.6352530541,1.42295454545,4433676335.75391,136267.0,190.84493501112806,84843.51940017336,4987573
Singapore,SGP,2009,10,-0.94314574315,1.39790909091,4387962684.52583,139309.0,190.84493501112806,84843.51940017336,4987573
Malaysia,MYS,2009,10,-1.50758731224,3.40445454545,8258868006.14087,139309.0,91.41679186709256,22106.64173118005,28124778
Philippines,PHL,2009,10,2.9823905834,46.86936363636,5191529616.93925,139309.0,30.219525599589158,5965.307309022211,94384250
Thailand,THA,2009,10,0.41968932069,33.40568181818,11941722593.4603,139309.0,64.43861249176517,15665.903115344903,68121080
Malaysia,MYS,2009,11,-0.07650409033,3.38966666667,8219213129.4194,143475.0,91.41679186709256,22106.64173118005,28124778
Philippines,PHL,2009,11,3.50787052174,47.04714285714,5295117792.92296,143475.0,30.219525599589158,5965.307309022211,94384250
Singapore,SGP,2009,11,-0.82364900769,1.38857142857,4149411686.97208,143475.0,190.84493501112806,84843.51940017336,4987573
Thailand,THA,2009,11,1.93221303804,33.27123809524,11902264943.7552,143475.0,64.43861249176517,15665.903115344903,68121080
Malaysia,MYS,2009,12,1.01817171107,3.41352173913,8106934825.50159,147620.0,91.41679186709256,22106.64173118005,28124778
Philippines,PHL,2009,12,4.2219880576,46.33491304348,5379662826.24059,147620.0,30.219525599589158,5965.307309022211,94384250
Singapore,SGP,2009,12,-0.54522464415,1.39717391304,4623835385.60282,147620.0,190.84493501112806,84843.51940017336,4987573
Thailand,THA,2009,12,3.43425496435,33.2252173913,12802976261.0806,147620.0,64.43861249176517,15665.903115344903,68121080
Malaysia,MYS,2010,1,1.38983572787,3.37780952381,8606583672.24447,146808.0,86.93029506935433,23307.96985437846,28655776
Thailand,THA,2010,1,3.98737870249,33.04752380952,11373774289.3482,146808.0,66.48617315922391,16730.36978844884,68579447
Philippines,PHL,2010,1,3.84924470947,46.03876190476,5416940994.02863,146808.0,32.874829719567806,6273.039277315145,96337125
Singapore,SGP,2010,1,0.51923503261,1.39766666667,5140685735.24019,146808.0,197.99896079302687,95456.18930799964,5076732
Singapore,SGP,2010,2,0.78610475167,1.41265,5432924403.07778,150520.0,197.99896079302687,95456.18930799964,5076732
Malaysia,MYS,2010,2,1.1654384641,3.4154,8409547743.35663,150520.0,86.93029506935433,23307.96985437846,28655776
Philippines,PHL,2010,2,3.83246170437,46.26195,5601036737.92121,150520.0,32.874829719567806,6273.039277315145,96337125
Thailand,THA,2010,2,3.60499047443,33.1383,11661625581.2889,150520.0,66.48617315922391,16730.36978844884,68579447
Malaysia,MYS,2010,3,1.33244265042,3.32395652174,8534774761.05242,153982.0,86.93029506935433,23307.96985437846,28655776
Singapore,SGP,2010,3,1.4758806635,1.40004347826,5585952524.49909,153982.0,197.99896079302687,95456.18930799964,5076732
Philippines,PHL,2010,3,4.00291964037,45.69173913043,5620559915.82525,153982.0,32.874829719567806,6273.039277315145,96337125
Thailand,THA,2010,3,3.37431094538,32.50682608696,12197575609.6278,153982.0,66.48617315922391,16730.36978844884,68579447
Malaysia,MYS,2010,4,1.58923108456,3.20736363636,8377561856.26799,153706.0,86.93029506935433,23307.96985437846,28655776
Singapore,SGP,2010,4,2.68428732819,1.38195454545,6584652758.45272,153706.0,197.99896079302687,95456.18930799964,5076732
Thailand,THA,2010,4,2.92743430264,32.28522727273,12836894257.0826,153706.0,66.48617315922391,16730.36978844884,68579447
Philippines,PHL,2010,4,3.99366744861,44.64386363636,5884481578.10912,153706.0,32.874829719567806,6273.039277315145,96337125
Philippines,PHL,2010,5,3.98675695318,45.62638095238,5898757213.54557,158128.0,32.874829719567806,6273.039277315145,96337125
Thailand,THA,2010,5,3.49560139817,32.38371428571,11972001220.9366,158128.0,66.48617315922391,16730.36978844884,68579447
Malaysia,MYS,2010,5,1.71320222676,3.25395238095,8702678879.77125,158128.0,86.93029506935433,23307.96985437846,28655776
Singapore,SGP,2010,5,3.31881327996,1.39480952381,6942570560.34504,158128.0,197.99896079302687,95456.18930799964,5076732
Malaysia,MYS,2010,6,1.67526127551,3.26604545455,8526913423.69977,162202.0,86.93029506935433,23307.96985437846,28655776
Singapore,SGP,2010,6,2.76617524208,1.39777272727,5433411366.07355,162202.0,197.99896079302687,95456.18930799964,5076732
Philippines,PHL,2010,6,3.6332020544,46.34713636364,5919473488.12237,162202.0,32.874829719567806,6273.039277315145,96337125
Thailand,THA,2010,6,3.40889347487,32.45454545455,12603801453.3683,162202.0,66.48617315922391,16730.36978844884,68579447
Malaysia,MYS,2010,7,1.94395436926,3.20522727273,8410585335.44247,159664.0,86.93029506935433,23307.96985437846,28655776
Singapore,SGP,2010,7,3.21964145435,1.37640909091,5591856950.82282,159664.0,197.99896079302687,95456.18930799964,5076732
Philippines,PHL,2010,7,3.88559341518,46.26681818182,5834160142.4358,159664.0,32.874829719567806,6273.039277315145,96337125
Thailand,THA,2010,7,3.57551506422,32.31136363636,12660911651.966,159664.0,66.48617315922391,16730.36978844884,68579447
Philippines,PHL,2010,8,4.04870833477,45.16213636364,6059387915.09922,164528.0,32.874829719567806,6273.039277315145,96337125
Malaysia,MYS,2010,8,2.13398507849,3.15340909091,8379146922.18419,164528.0,86.93029506935433,23307.96985437846,28655776
Thailand,THA,2010,8,3.36931716263,31.73490909091,12301888765.3842,164528.0,66.48617315922391,16730.36978844884,68579447
Singapore,SGP,2010,8,3.32733602823,1.35554545455,5245991483.07586,164528.0,197.99896079302687,95456.18930799964,5076732
Malaysia,MYS,2010,9,1.91459466415,3.10572727273,8462098383.76678,163835.0,86.93029506935433,23307.96985437846,28655776
Philippines,PHL,2010,9,3.77330486705,44.23190909091,5905220812.55119,163835.0,32.874829719567806,6273.039277315145,96337125
Singapore,SGP,2010,9,3.65088286263,1.33409090909,5582117690.90739,163835.0,197.99896079302687,95456.18930799964,5076732
Thailand,THA,2010,9,3.03227583144,30.80159090909,13055903526.1775,163835.0,66.48617315922391,16730.36978844884,68579447
Singapore,SGP,2010,10,3.58824352042,1.3029047619,5764546203.19842,165302.0,197.99896079302687,95456.18930799964,5076732
Malaysia,MYS,2010,10,1.91400615536,3.10057142857,8454656896.61427,165302.0,86.93029506935433,23307.96985437846,28655776
Thailand,THA,2010,10,2.92791474095,29.9469047619,12692683059.8625,165302.0,66.48617315922391,16730.36978844884,68579447
Philippines,PHL,2010,10,3.15115092414,43.38195238095,6068922362.63813,165302.0,32.874829719567806,6273.039277315145,96337125
Thailand,THA,2010,11,2.74193078485,29.88909090909,12597541069.3321,164893.0,66.48617315922391,16730.36978844884,68579447
Singapore,SGP,2010,11,3.87755815172,1.29886363636,5874052006.87262,164893.0,197.99896079302687,95456.18930799964,5076732
Philippines,PHL,2010,11,3.72969314079,43.55213636364,6220303470.27866,164893.0,32.874829719567806,6273.039277315145,96337125
Malaysia,MYS,2010,11,1.91009172183,3.11686363636,8580874253.30373,164893.0,86.93029506935433,23307.96985437846,28655776
Singapore,SGP,2010,12,4.64698540819,1.30534782609,5023997227.37836,170290.0,197.99896079302687,95456.18930799964,5076732
Philippines,PHL,2010,12,3.62856115754,43.93219565217,6191918697.76965,170290.0,32.874829719567806,6273.039277315145,96337125
Malaysia,MYS,2010,12,2.07737410415,3.12543478261,8473365720.80409,170290.0,86.93029506935433,23307.96985437846,28655776
Thailand,THA,2010,12,2.96743887795,30.10482608696,12482536484.2638,170290.0,66.48617315922391,16730.36978844884,68579447
Thailand,THA,2011,1,2.88790416765,30.55538095238,12007130332.6331,178698.0,70.85490938016112,16766.347705788314,69007208
Singapore,SGP,2011,1,5.23981984492,1.28638095238,6516417068.67019,178698.0,203.32770864953798,99296.75611112686,5183688
Philippines,PHL,2011,1,3.9600296077,44.21347619048,6216071499.07566,178698.0,29.105428878140515,6388.31296959977,98248614
Malaysia,MYS,2011,1,2.35110305278,3.06133333333,8708728727.88902,178698.0,85.25544210859978,24115.818120395794,29162039
Thailand,THA,2011,2,2.77546826002,30.69875,11660194896.1984,174228.0,70.85490938016112,16766.347705788314,69007208
Singapore,SGP,2011,2,5.14110216144,1.276,6192769287.60531,174228.0,203.32770864953798,99296.75611112686,5183688
Malaysia,MYS,2011,2,2.85627283017,3.0447,8710532496.9208,174228.0,85.25544210859978,24115.818120395794,29162039
Philippines,PHL,2011,2,4.61347747426,43.67565,6186540534.24949,174228.0,29.105428878140515,6388.31296959977,98248614
Singapore,SGP,2011,3,4.8877131371,1.2682173913,6587026703.05711,181256.0,203.32770864953798,99296.75611112686,5183688
Philippines,PHL,2011,3,4.68657747279,43.48960869565,6202134746.20431,181256.0,29.105428878140515,6388.31296959977,98248614
Thailand,THA,2011,3,3.0739114881,30.34904347826,11900902544.2785,181256.0,70.85490938016112,16766.347705788314,69007208
Malaysia,MYS,2011,3,2.92018915333,3.03573913043,8642814816.9034,181256.0,85.25544210859978,24115.818120395794,29162039
Singapore,SGP,2011,4,5.17780808417,1.2459047619,6175664712.37882,181060.0,203.32770864953798,99296.75611112686,5183688
Philippines,PHL,2011,4,4.75703665841,43.1709047619,6073498462.75343,181060.0,29.105428878140515,6388.31296959977,98248614
Thailand,THA,2011,4,4.09667541958,30.04833333333,11559617522.118,181060.0,70.85490938016112,16766.347705788314,69007208
Malaysia,MYS,2011,4,3.15291995694,3.01119047619,8566108560.41105,181060.0,85.25544210859978,24115.818120395794,29162039
Thailand,THA,2011,5,4.33045621318,30.24931818182,11191210511.4414,185321.0,70.85490938016112,16766.347705788314,69007208
Malaysia,MYS,2011,5,3.28857078025,3.015,8290529105.05452,185321.0,85.25544210859978,24115.818120395794,29162039
Philippines,PHL,2011,5,4.83343132578,43.14181818182,6045086565.23459,185321.0,29.105428878140515,6388.31296959977,98248614
Singapore,SGP,2011,5,4.42347793389,1.23863636364,5946061659.87239,185321.0,203.32770864953798,99296.75611112686,5183688
Malaysia,MYS,2011,6,3.56254294013,3.02890909091,8780025296.56911,185391.0,85.25544210859978,24115.818120395794,29162039
Philippines,PHL,2011,6,5.25818674786,43.40536363636,5907975192.25634,185391.0,29.105428878140515,6388.31296959977,98248614
Thailand,THA,2011,6,4.22644125422,30.52227272727,12062504392.52,185391.0,70.85490938016112,16766.347705788314,69007208
Singapore,SGP,2011,6,5.18192851091,1.23459090909,6086246132.28021,185391.0,203.32770864953798,99296.75611112686,5183688
Singapore,SGP,2011,7,5.38422218436,1.21638095238,5977288161.97626,185822.0,203.32770864953798,99296.75611112686,5183688
Thailand,THA,2011,7,4.22820163055,30.07228571429,12166472015.1649,185822.0,70.85490938016112,16766.347705788314,69007208
Philippines,PHL,2011,7,4.98738491501,42.74604761905,6136761877.58669,185822.0,29.105428878140515,6388.31296959977,98248614
Malaysia,MYS,2011,7,3.52120076235,2.99433333333,8666330492.75294,185822.0,85.25544210859978,24115.818120395794,29162039
Singapore,SGP,2011,8,5.65568395106,1.20908695652,6037123740.08173,185727.0,203.32770864953798,99296.75611112686,5183688
Malaysia,MYS,2011,8,3.41275775666,2.98495652174,8904331925.54879,185727.0,85.25544210859978,24115.818120395794,29162039
Thailand,THA,2011,8,4.33626913328,29.88473913043,12339374691.9549,185727.0,70.85490938016112,16766.347705788314,69007208
Philippines,PHL,2011,8,4.80141937759,42.40352173913,6159030054.23296,185727.0,29.105428878140515,6388.31296959977,98248614
Philippines,PHL,2011,9,4.79349572029,43.10545454545,5908767063.84095,185718.0,29.105428878140515,6388.31296959977,98248614
Singapore,SGP,2011,9,5.38284268317,1.2535,6002853719.25428,185718.0,203.32770864953798,99296.75611112686,5183688
Thailand,THA,2011,9,4.02632059352,30.44959090909,12322423449.1323,185718.0,70.85490938016112,16766.347705788314,69007208
Malaysia,MYS,2011,9,3.49547988688,3.07895454545,8786693416.69646,185718.0,85.25544210859978,24115.818120395794,29162039
Philippines,PHL,2011,10,5.28531697611,43.33452380952,5295752406.55087,186685.0,29.105428878140515,6388.31296959977,98248614
Singapore,SGP,2011,10,5.3596138918,1.2760952381,6202569417.89522,186685.0,203.32770864953798,99296.75611112686,5183688
Thailand,THA,2011,10,4.15076053374,30.86142857143,9014670933.02719,186685.0,70.85490938016112,16766.347705788314,69007208
Malaysia,MYS,2011,10,3.35796739811,3.13738095238,8693606127.78786,186685.0,85.25544210859978,24115.818120395794,29162039
Malaysia,MYS,2011,11,3.22808593889,3.15413636364,8801094760.38187,187195.0,85.25544210859978,24115.818120395794,29162039
Singapore,SGP,2011,11,5.59754210491,1.28936363636,5749693831.82738,187195.0,203.32770864953798,99296.75611112686,5183688
Thailand,THA,2011,11,4.11436445479,30.94718181818,8425897765.65761,187195.0,70.85490938016112,16766.347705788314,69007208
Philippines,PHL,2011,11,4.49285450156,43.31659090909,5807476303.27916,187195.0,29.105428878140515,6388.31296959977,98248614
Malaysia,MYS,2011,12,2.90384849293,3.15936363636,8765938744.43994,190853.0,85.25544210859978,24115.818120395794,29162039
Singapore,SGP,2011,12,5.47610820692,1.29577272727,6110168189.44751,190853.0,203.32770864953798,99296.75611112686,5183688
Thailand,THA,2011,12,3.374228069,31.18909090909,10760648943.7489,190853.0,70.85490938016112,16766.347705788314,69007208
Philippines,PHL,2011,12,4.15302560545,43.66322727273,5681818344.14534,190853.0,29.105428878140515,6388.31296959977,98248614
Malaysia,MYS,2012,1,2.60979973339,3.11359090909,8940917864.05004,191550.695566178,79.29991392553117,25006.358778153717,29662831
Singapore,SGP,2012,1,4.92157684587,1.27872727273,6337519038.0985,191550.695566178,196.71961287575877,101187.82533345403,5312437
Philippines,PHL,2012,1,3.8081059797,43.55963636364,6404677080.49718,191550.695566178,27.46707385772334,6697.5562096276835,100175512
Thailand,THA,2012,1,3.24862015851,31.52259090909,11035259077.4741,191550.695566178,68.95123562979806,17869.63766074586,69436098
Singapore,SGP,2012,2,4.79051156844,1.2539047619,6287057497.66164,186726.53279955,196.71961287575877,101187.82533345403,5312437
Thailand,THA,2012,2,3.2735667593,30.70514285714,11653414399.0694,186726.53279955,68.95123562979806,17869.63766074586,69436098
Malaysia,MYS,2012,2,2.09836521619,3.0230952381,9519362749.24706,186726.53279955,79.29991392553117,25006.358778153717,29662831
Philippines,PHL,2012,2,2.72650603696,42.632,6654703749.66317,186726.53279955,27.46707385772334,6697.5562096276835,100175512
Singapore,SGP,2012,3,5.40668539016,1.25886363636,6319805759.1273,196615.375406,196.71961287575877,101187.82533345403,5312437
Malaysia,MYS,2012,3,1.99394753611,3.04668181818,8940518207.82313,196615.375406,79.29991392553117,25006.358778153717,29662831
Philippines,PHL,2012,3,2.79758231,42.89204545455,6928344153.57117,196615.375406,27.46707385772334,6697.5562096276835,100175512
Thailand,THA,2012,3,3.42780722827,30.70818181818,11765292601.6981,196615.375406,68.95123562979806,17869.63766074586,69436098
Malaysia,MYS,2012,4,1.7849352781,3.06171428571,8735444439.96231,192329.297392469,79.29991392553117,25006.358778153717,29662831
Philippines,PHL,2012,4,2.94885122091,42.67,6387389279.61365,192329.297392469,27.46707385772334,6697.5562096276835,100175512
Thailand,THA,2012,4,2.53376180977,30.87538095238,12212805412.2132,192329.297392469,68.95123562979806,17869.63766074586,69436098
Singapore,SGP,2012,4,4.8204848815,1.25119047619,6079733002.21176,192329.297392469,196.71961287575877,101187.82533345403,5312437
Philippines,PHL,2012,5,2.94074074074,42.89760869565,5851656957.56025,191026.564856353,27.46707385772334,6697.5562096276835,100175512
Singapore,SGP,2012,5,5.19309042896,1.26365217391,6248161328.37436,191026.564856353,196.71961287575877,101187.82533345403,5312437
Malaysia,MYS,2012,5,1.73904509901,3.10086956522,8843214297.32038,191026.564856353,79.29991392553117,25006.358778153717,29662831
Thailand,THA,2012,5,2.62681085962,31.31943478261,12471594385.9707,191026.564856353,68.95123562979806,17869.63766074586,69436098
Malaysia,MYS,2012,6,1.59070351054,3.18133333333,8986873368.94137,188829.751256966,79.29991392553117,25006.358778153717,29662831
Thailand,THA,2012,6,2.68384026795,31.63295238095,12469334220.261,188829.751256966,68.95123562979806,17869.63766074586,69436098
Philippines,PHL,2012,6,3.17234098707,42.73247619048,6555057728.58505,188829.751256966,27.46707385772334,6697.5562096276835,100175512
Singapore,SGP,2012,6,4.940784604,1.27823809524,6618374945.90992,188829.751256966,196.71961287575877,101187.82533345403,5312437
Malaysia,MYS,2012,7,1.44351249887,3.16677272727,8651893743.08163,187644.617534558,79.29991392553117,25006.358778153717,29662831
Philippines,PHL,2012,7,3.24637681159,41.88477272727,6401670496.4052,187644.617534558,27.46707385772334,6697.5562096276835,100175512
Singapore,SGP,2012,7,4.15521422797,1.2605,6128490172.16342,187644.617534558,196.71961287575877,101187.82533345403,5312437
Thailand,THA,2012,7,2.82445158271,31.62795454545,12929277942.1793,187644.617534558,68.95123562979806,17869.63766074586,69436098
Thailand,THA,2012,8,2.77550165954,31.41952173913,12762025679.6635,187209.20583508,68.95123562979806,17869.63766074586,69436098
Philippines,PHL,2012,8,3.71184319828,42.05643478261,6332350751.57884,187209.20583508,27.46707385772334,6697.5562096276835,100175512
Malaysia,MYS,2012,8,1.44335408836,3.117,9001784030.93666,187209.20583508,79.29991392553117,25006.358778153717,29662831
Singapore,SGP,2012,8,4.05269466204,1.24839130435,5942409437.4041,187209.20583508,196.71961287575877,101187.82533345403,5312437
Malaysia,MYS,2012,9,1.46566076858,3.0805,9224676901.46078,188747.894052944,79.29991392553117,25006.358778153717,29662831
Philippines,PHL,2012,9,3.70599783729,41.737,6465615265.7247,188747.894052944,27.46707385772334,6697.5562096276835,100175512
Singapore,SGP,2012,9,4.82489521584,1.2313,5794250945.94051,188747.894052944,196.71961287575877,101187.82533345403,5312437
Thailand,THA,2012,9,3.39449954972,30.97305,12653537725.5993,188747.894052944,68.95123562979806,17869.63766074586,69436098
Philippines,PHL,2012,10,3.21580337659,41.4042173913,6349283314.91436,185822.273399372,27.46707385772334,6697.5562096276835,100175512
Malaysia,MYS,2012,10,1.33567620446,3.05560869565,9266396986.53235,185822.273399372,79.29991392553117,25006.358778153717,29662831
Thailand,THA,2012,10,3.23434370907,30.68760869565,12910066533.6471,185822.273399372,68.95123562979806,17869.63766074586,69436098
Singapore,SGP,2012,10,4.20497378565,1.22452173913,5868147580.54889,185822.273399372,196.71961287575877,101187.82533345403,5312437
Malaysia,MYS,2012,11,1.2580467212,3.05845454545,9618483473.48852,192148.259164916,79.29991392553117,25006.358778153717,29662831
Philippines,PHL,2012,11,2.73634688843,41.08663636364,6439853830.54609,192148.259164916,27.46707385772334,6697.5562096276835,100175512
Singapore,SGP,2012,11,3.75899929917,1.22336363636,5918122157.98998,192148.259164916,196.71961287575877,101187.82533345403,5312437
Thailand,THA,2012,11,2.61879272658,30.70586363636,13268302798.6301,192148.259164916,68.95123562979806,17869.63766074586,69436098
Singapore,SGP,2012,12,4.01458311318,1.22047619048,6195021491.46075,187616.679934614,196.71961287575877,101187.82533345403,5312437
Malaysia,MYS,2012,12,1.16177514626,3.0560952381,9016243627.21316,187616.679934614,79.29991392553117,25006.358778153717,29662831
Thailand,THA,2012,12,3.49055738904,30.62742857143,12919107196.4858,187616.679934614,68.95123562979806,17869.63766074586,69436098
Philippines,PHL,2012,12,2.97157488265,41.02507142857,6247863958.26609,187616.679934614,27.46707385772334,6697.5562096276835,100175512
Malaysia,MYS,2013,1,1.316403681,3.04260869565,9255084084.18257,189809.286743494,75.62904103026268,25736.352555414196,30174265
Philippines,PHL,2013,1,3.04488345267,40.72445652174,7102840775.15919,189809.286743494,26.177419809000714,7016.538464704358,102076336
Thailand,THA,2013,1,3.29587794793,30.06034782609,13173375838.8239,189809.286743494,67.1711410731483,18242.425671536326,69845114
Singapore,SGP,2013,1,3.59635843741,1.22813043478,5832234059.61071,189809.286743494,195.077796338143,104359.03068072358,5399162
Malaysia,MYS,2013,2,1.51093299465,3.0981,9116465270.79339,192655.256873103,75.62904103026268,25736.352555414196,30174265
Thailand,THA,2013,2,3.21248183633,29.8226,12525838363.0028,192655.256873103,67.1711410731483,18242.425671536326,69845114
Singapore,SGP,2013,2,4.57572028149,1.23865,5792546575.4553,192655.256873103,195.077796338143,104359.03068072358,5399162
Philippines,PHL,2013,2,3.35768547289,40.6749,7009988760.53162,192655.256873103,26.177419809000714,7016.538464704358,102076336
Thailand,THA,2013,3,2.69925721157,29.50242857143,12875033965.1472,183966.667725685,67.1711410731483,18242.425671536326,69845114
Malaysia,MYS,2013,3,1.63095142374,3.10838095238,9054624805.80579,183966.667725685,75.62904103026268,25736.352555414196,30174265
Singapore,SGP,2013,3,3.38230376996,1.24633333333,6119055264.12034,183966.667725685,195.077796338143,104359.03068072358,5399162
Philippines,PHL,2013,3,3.18830678136,40.72895238095,6858030989.58512,183966.667725685,26.177419809000714,7016.538464704358,102076336
Philippines,PHL,2013,4,2.78607785357,41.16895454545,6978910087.96143,188166.353303971,26.177419809000714,7016.538464704358,102076336
